,ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,
,NULL,1797,NULL,NULL,NULL,NULL,2,20180929051905,NULL,NULL,NULL,NULL,9,1459295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,
,NULL,1798,NULL,NULL,NULL,NULL,8,20180929051912,NULL,NULL,NULL,NULL,10,1459295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,
,NULL,1799,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929051916,submitted,NULL,1459295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,98.200.189.160,1800,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1801,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1802,NULL,NULL,NULL,NULL,8,20180929051635,NULL,NULL,NULL,NULL,1,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.3,
,NULL,1803,NULL,NULL,NULL,NULL,8,20180929051736,NULL,NULL,NULL,NULL,2,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,230,
,NULL,1804,NULL,NULL,NULL,NULL,2,20180929051753,NULL,NULL,NULL,NULL,3,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.5,
,NULL,1805,NULL,NULL,NULL,NULL,2,20180929051805,NULL,NULL,NULL,NULL,4,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.2,
,NULL,1806,NULL,NULL,NULL,NULL,2,20180929051828,NULL,NULL,NULL,NULL,5,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,400,
,NULL,1807,NULL,NULL,NULL,NULL,8,20180929051833,NULL,NULL,NULL,NULL,6,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,110,
,NULL,1808,NULL,NULL,NULL,NULL,2,20180929051843,NULL,NULL,NULL,NULL,7,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,50,
,NULL,1809,NULL,NULL,NULL,NULL,2,20180929051854,NULL,NULL,NULL,NULL,8,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.3,
,NULL,1810,NULL,NULL,NULL,NULL,2,20180929051901,NULL,NULL,NULL,NULL,9,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,200,
,NULL,1811,NULL,NULL,NULL,NULL,8,20180929051911,NULL,NULL,NULL,NULL,10,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,100,
,NULL,1812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929051918,submitted,NULL,4617368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,98.247.142.31,1813,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1814,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1815,NULL,NULL,NULL,NULL,8,20180929051624,NULL,NULL,NULL,NULL,1,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,
,NULL,1816,NULL,NULL,NULL,NULL,8,20180929051651,NULL,NULL,NULL,NULL,2,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,750,
,NULL,1817,NULL,NULL,NULL,NULL,2,20180929051708,NULL,NULL,NULL,NULL,3,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2.5,
,NULL,1818,NULL,NULL,NULL,NULL,8,20180929051716,NULL,NULL,NULL,NULL,4,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,30,
,NULL,1819,NULL,NULL,NULL,NULL,8,20180929051806,NULL,NULL,NULL,NULL,5,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1.25,
,NULL,1820,NULL,NULL,NULL,NULL,2,20180929051816,NULL,NULL,NULL,NULL,6,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2.25,
,NULL,1821,NULL,NULL,NULL,NULL,8,20180929051827,NULL,NULL,NULL,NULL,7,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,650,
,NULL,1822,NULL,NULL,NULL,NULL,8,20180929051847,NULL,NULL,NULL,NULL,8,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,500,
,NULL,1823,NULL,NULL,NULL,NULL,8,20180929051854,NULL,NULL,NULL,NULL,9,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,245,
,NULL,1824,NULL,NULL,NULL,NULL,2,20180929051908,NULL,NULL,NULL,NULL,10,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,313,
,NULL,1825,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929051925,submitted,NULL,4985110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,108.194.200.239,1826,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1827,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1828,NULL,NULL,NULL,NULL,8,20180929051816,NULL,NULL,NULL,NULL,1,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.5,
,NULL,1829,NULL,NULL,NULL,NULL,8,20180929051836,NULL,NULL,NULL,NULL,2,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,245,
,NULL,1830,NULL,NULL,NULL,NULL,8,20180929051848,NULL,NULL,NULL,NULL,3,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,74,
,NULL,1831,NULL,NULL,NULL,NULL,2,20180929051916,NULL,NULL,NULL,NULL,4,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,114,
,NULL,1832,NULL,NULL,NULL,NULL,8,20180929051924,NULL,NULL,NULL,NULL,5,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,300,
,NULL,1833,NULL,NULL,NULL,NULL,8,20180929051931,NULL,NULL,NULL,NULL,6,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,125,
,NULL,1834,NULL,NULL,NULL,NULL,8,20180929051939,NULL,NULL,NULL,NULL,7,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1000,
,NULL,1835,NULL,NULL,NULL,NULL,2,20180929051944,NULL,NULL,NULL,NULL,8,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.75,
,NULL,1836,NULL,NULL,NULL,NULL,8,20180929051958,NULL,NULL,NULL,NULL,9,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.25,
,NULL,1837,NULL,NULL,NULL,NULL,8,20180929052010,NULL,NULL,NULL,NULL,10,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.65,
,NULL,1838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052023,submitted,NULL,6728367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,73.177.225.86,1839,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1840,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1841,NULL,NULL,NULL,NULL,2,20180929051706,NULL,NULL,NULL,NULL,1,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,200,
,NULL,1842,NULL,NULL,NULL,NULL,2,20180929051757,NULL,NULL,NULL,NULL,2,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.2,
,NULL,1843,NULL,NULL,NULL,NULL,8,20180929051817,NULL,NULL,NULL,NULL,3,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,50,
,NULL,1844,NULL,NULL,NULL,NULL,2,20180929051916,NULL,NULL,NULL,NULL,4,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,400,
,NULL,1845,NULL,NULL,NULL,NULL,2,20180929051923,NULL,NULL,NULL,NULL,5,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,90,
,NULL,1846,NULL,NULL,NULL,NULL,8,20180929051931,NULL,NULL,NULL,NULL,6,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,190,
,NULL,1847,NULL,NULL,NULL,NULL,2,20180929051942,NULL,NULL,NULL,NULL,7,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.4,
,NULL,1848,NULL,NULL,NULL,NULL,8,20180929051958,NULL,NULL,NULL,NULL,8,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,140,
,NULL,1849,NULL,NULL,NULL,NULL,8,20180929052006,NULL,NULL,NULL,NULL,9,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.7,
,NULL,1850,NULL,NULL,NULL,NULL,8,20180929052017,NULL,NULL,NULL,NULL,10,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.8,
,NULL,1851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052024,submitted,NULL,7862175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,172.2.58.14,1852,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1853,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1854,NULL,NULL,NULL,NULL,2,20180929051729,NULL,NULL,NULL,NULL,1,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,130,
,NULL,1855,NULL,NULL,NULL,NULL,8,20180929051744,NULL,NULL,NULL,NULL,2,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,766,
,NULL,1856,NULL,NULL,NULL,NULL,8,20180929051757,NULL,NULL,NULL,NULL,3,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,48,
,NULL,1857,NULL,NULL,NULL,NULL,8,20180929051849,NULL,NULL,NULL,NULL,4,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,
,NULL,1858,NULL,NULL,NULL,NULL,2,20180929051955,NULL,NULL,NULL,NULL,5,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,
,NULL,1859,NULL,NULL,NULL,NULL,8,20180929052004,NULL,NULL,NULL,NULL,6,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,260,
,NULL,1860,NULL,NULL,NULL,NULL,2,20180929052018,NULL,NULL,NULL,NULL,7,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,355,
,NULL,1861,NULL,NULL,NULL,NULL,8,20180929052027,NULL,NULL,NULL,NULL,8,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,
,NULL,1862,NULL,NULL,NULL,NULL,8,20180929052037,NULL,NULL,NULL,NULL,9,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,
,NULL,1863,NULL,NULL,NULL,NULL,2,20180929052044,NULL,NULL,NULL,NULL,10,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,200,
,NULL,1864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052054,submitted,NULL,1876734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,35.133.98.131,1865,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1866,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1867,NULL,NULL,NULL,NULL,8,20180929051652,NULL,NULL,NULL,NULL,1,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,450,
,NULL,1868,NULL,NULL,NULL,NULL,8,20180929051745,NULL,NULL,NULL,NULL,2,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,650,
,NULL,1869,NULL,NULL,NULL,NULL,8,20180929051816,NULL,NULL,NULL,NULL,3,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,450,
,NULL,1870,NULL,NULL,NULL,NULL,8,20180929051831,NULL,NULL,NULL,NULL,4,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,60,
,NULL,1871,NULL,NULL,NULL,NULL,8,20180929051902,NULL,NULL,NULL,NULL,5,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,500,
,NULL,1872,NULL,NULL,NULL,NULL,2,20180929051912,NULL,NULL,NULL,NULL,6,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,55,
,NULL,1873,NULL,NULL,NULL,NULL,8,20180929052014,NULL,NULL,NULL,NULL,7,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,80,
,NULL,1874,NULL,NULL,NULL,NULL,2,20180929052023,NULL,NULL,NULL,NULL,8,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,700,
,NULL,1875,NULL,NULL,NULL,NULL,2,20180929052032,NULL,NULL,NULL,NULL,9,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,33.2,
,NULL,1876,NULL,NULL,NULL,NULL,8,20180929052057,NULL,NULL,NULL,NULL,10,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30.2,
,NULL,1877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052120,submitted,NULL,2671235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,157.49.213.43,1878,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1879,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,1880,NULL,NULL,NULL,NULL,8,20180929051704,NULL,NULL,NULL,NULL,1,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,75,
,NULL,1881,NULL,NULL,NULL,NULL,8,20180929051834,NULL,NULL,NULL,NULL,2,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,
,NULL,1882,NULL,NULL,NULL,NULL,8,20180929051927,NULL,NULL,NULL,NULL,3,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,
,NULL,1883,NULL,NULL,NULL,NULL,8,20180929051938,NULL,NULL,NULL,NULL,4,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,100000,
,NULL,1884,NULL,NULL,NULL,NULL,2,20180929051958,NULL,NULL,NULL,NULL,5,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,75000,
,NULL,1885,NULL,NULL,NULL,NULL,2,20180929052010,NULL,NULL,NULL,NULL,6,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,77000,
,NULL,1886,NULL,NULL,NULL,NULL,8,20180929052019,NULL,NULL,NULL,NULL,7,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,86000,
,NULL,1887,NULL,NULL,NULL,NULL,8,20180929052037,NULL,NULL,NULL,NULL,8,7018292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,
