ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,nb,all_nb,all_nt,nt,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,92610,,,,,2,20190829060509,,,,,9,1236580,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6.8,1,
,92611,,,,,2,20190829060519,,,,,10,1236580,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,1,
,92612,,,,,,,,,20190829060641,submitted,,1236580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.198.47.108,92613,,random,,,,,,,,,,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92614,,random,,,,,,,,,,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92615,,,,,2,20190829060130,,,,,1,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,8,300,1,
,92616,,,,,2,20190829060142,,,,,2,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,5,120,1,
,92617,,,,,2,20190829060210,,,,,3,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,9,750,1,
,92618,,,,,2,20190829060221,,,,,4,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.1,1,
,92619,,,,,2,20190829060315,,,,,5,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,7,200,1,
,92620,,,,,2,20190829060556,,,,,6,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.1,1,
,92621,,,,,2,20190829060606,,,,,7,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,6,150,1,
,92622,,,,,2,20190829060617,,,,,8,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,10,100,1,
,92623,,,,,2,20190829060631,,,,,9,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.1,1,
,92624,,,,,2,20190829060644,,,,,10,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.1,1,
,92625,,,,,,,,,20190829060700,submitted,,3617950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.82.211.99,92626,,random,,,,,,,,,,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92627,,random,,,,,,,,,,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92628,,,,,2,20190829060059,,,,,1,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,1,
,92629,,,,,2,20190829060525,,,,,2,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,
,92630,,,,,2,20190829060543,,,,,3,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,
,92631,,,,,2,20190829060554,,,,,4,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,
,92632,,,,,2,20190829060606,,,,,5,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,1,
,92633,,,,,2,20190829060613,,,,,6,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,1,
,92634,,,,,2,20190829060622,,,,,7,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,7,35,1,
,92635,,,,,2,20190829060630,,,,,8,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,1,
,92636,,,,,2,20190829060635,,,,,9,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,1,
,92637,,,,,2,20190829060647,,,,,10,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,10,500,1,
,92638,,,,,,,,,20190829060726,submitted,,6978555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.137.10.76,92639,,random,,,,,,,,,,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92640,,random,,,,,,,,,,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92641,,,,,2,20190829060020,,,,,1,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2000,1,
,92642,,,,,2,20190829060036,,,,,2,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1700,1,
,92643,,,,,2,20190829060043,,,,,3,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,10,850,1,
,92644,,,,,2,20190829060057,,,,,4,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3,1,
,92645,,,,,2,20190829060428,,,,,5,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4,1,
,92646,,,,,2,20190829060454,,,,,6,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,1,
,92647,,,,,2,20190829060501,,,,,7,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2,1,
,92648,,,,,2,20190829060525,,,,,8,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,6,420,1,
,92649,,,,,2,20190829060542,,,,,9,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.33,1,
,92650,,,,,2,20190829060558,,,,,10,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,1,
,92651,,,,,,,,,20190829060742,submitted,,7828142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.93.104.51,92652,,random,,,,,,,,,,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92653,,random,,,,,,,,,,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92654,,,,,2,20190829060322,,,,,1,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,
,92655,,,,,2,20190829060344,,,,,2,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,5,43,1,
,92656,,,,,2,20190829060629,,,,,3,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,7,150,1,
,92657,,,,,2,20190829060636,,,,,4,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,9,250,1,
,92658,,,,,2,20190829060643,,,,,5,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,
,92659,,,,,2,20190829060647,,,,,6,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,
,92660,,,,,2,20190829060653,,,,,7,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,1,
,92661,,,,,2,20190829060708,,,,,8,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,8,150,1,
,92662,,,,,2,20190829060730,,,,,9,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,
,92663,,,,,2,20190829060735,,,,,10,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,92664,,,,,,,,,20190829060744,submitted,,5632297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.51.165.59,92665,,random,,,,,,,,,,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92666,,random,,,,,,,,,,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92667,,,,,2,20190829060226,,,,,1,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,
,92668,,,,,2,20190829060240,,,,,2,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,
,92669,,,,,2,20190829060250,,,,,3,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,
,92670,,,,,2,20190829060341,,,,,4,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,1,
,92671,,,,,2,20190829060353,,,,,5,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,1,
,92672,,,,,2,20190829060403,,,,,6,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,92673,,,,,2,20190829060504,,,,,7,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,1,
,92674,,,,,2,20190829060517,,,,,8,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1,
,92675,,,,,2,20190829060526,,,,,9,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,
,92676,,,,,2,20190829060536,,,,,10,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,1,
,92677,,,,,,,,,20190829060757,submitted,,7414136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.170.5.95,92678,,random,,,,,,,,,,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92679,,random,,,,,,,,,,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92680,,,,,2,20190829060514,,,,,1,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,10,156,1,
,92681,,,,,2,20190829060522,,,,,2,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,6,234,1,
,92682,,,,,2,20190829060530,,,,,3,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,8,256,1,
,92683,,,,,2,20190829060542,,,,,4,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.3,1,
,92684,,,,,2,20190829060559,,,,,5,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,1,
,92685,,,,,2,20190829060729,,,,,6,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.4,1,
,92686,,,,,2,20190829060737,,,,,7,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.2,1,
,92687,,,,,2,20190829060744,,,,,8,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,7,98,1,
,92688,,,,,2,20190829060752,,,,,9,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,9,386,1,
,92689,,,,,2,20190829060758,,,,,10,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12.3,1,
,92690,,,,,,,,,20190829060802,submitted,,9498339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.255.14.86,92691,,random,,,,,,,,,,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92692,,random,,,,,,,,,,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92693,,,,,2,20190829060116,,,,,1,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.197,1,
,92694,,,,,2,20190829060239,,,,,2,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,3,49.3,1,
,92695,,,,,2,20190829060258,,,,,3,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,6,197.5,1,
,92696,,,,,2,20190829060312,,,,,4,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,8,137.58,1,
,92697,,,,,2,20190829060331,,,,,5,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.19,1,
,92698,,,,,2,20190829060355,,,,,6,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,4,45.197,1,
,92699,,,,,2,20190829060409,,,,,7,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,9,55.25,1,
,92700,,,,,2,20190829060421,,,,,8,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,5,38,1,
,92701,,,,,2,20190829060657,,,,,9,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,10,137,1,
,92702,,,,,2,20190829060759,,,,,10,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,7,197,1,
,92703,,,,,,,,,20190829060809,submitted,,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.255.14.86,92704,,random,,,,,,,,,,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92705,,random,,,,,,,,,,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92706,,,,,2,20190829060116,,,,,1,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.197,1,
,92707,,,,,2,20190829060239,,,,,2,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,3,49.3,1,
,92708,,,,,2,20190829060258,,,,,3,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,6,197.5,1,
,92709,,,,,2,20190829060312,,,,,4,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,8,137.58,1,
,92710,,,,,2,20190829060331,,,,,5,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.19,1,
,92711,,,,,2,20190829060355,,,,,6,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,4,45.197,1,
,92712,,,,,2,20190829060409,,,,,7,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,9,55.25,1,
,92713,,,,,2,20190829060421,,,,,8,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,5,38,1,
,92714,,,,,2,20190829060657,,,,,9,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,10,137,1,
,92715,,,,,2,20190829060759,,,,,10,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,7,197,1,
,92716,,,,,,,,,20190829060809,submitted,,4814836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.51.141.69,92717,,random,,,,,,,,,,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92718,,random,,,,,,,,,,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92719,,,,,2,20190829060127,,,,,1,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,10,240,1,
,92720,,,,,2,20190829060204,,,,,2,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4.1,1,
,92721,,,,,2,20190829060420,,,,,3,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.1,1,
,92722,,,,,2,20190829060440,,,,,4,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,1,
,92723,,,,,2,20190829060627,,,,,5,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,9,750,1,
,92724,,,,,2,20190829060658,,,,,6,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,8,290,1,
,92725,,,,,2,20190829060714,,,,,7,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.1,1,
,92726,,,,,2,20190829060732,,,,,8,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,1,
,92727,,,,,2,20190829060748,,,,,9,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.1,1,
,92728,,,,,2,20190829060800,,,,,10,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,6,220,1,
,92729,,,,,,,,,20190829060821,submitted,,4474144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.246.139.11,92730,,random,,,,,,,,,,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92731,,random,,,,,,,,,,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92732,,,,,2,20190829060557,,,,,1,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,1,
,92733,,,,,2,20190829060608,,,,,2,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,8,75,1,
,92734,,,,,2,20190829060618,,,,,3,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,
,92735,,,,,2,20190829060636,,,,,4,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2100,1,
,92736,,,,,2,20190829060645,,,,,5,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,
,92737,,,,,2,20190829060739,,,,,6,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,10,320,1,
,92738,,,,,2,20190829060747,,,,,7,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,
,92739,,,,,2,20190829060757,,,,,8,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,
,92740,,,,,2,20190829060803,,,,,9,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,7,320,1,
,92741,,,,,2,20190829060809,,,,,10,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,
,92742,,,,,,,,,20190829060823,submitted,,4796341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.50.227.90,92743,,random,,,,,,,,,,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92744,,random,,,,,,,,,,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92745,,,,,2,20190829060553,,,,,1,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,
,92746,,,,,2,20190829060558,,,,,2,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200000,1,
,92747,,,,,2,20190829060622,,,,,3,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,
,92748,,,,,2,20190829060627,,,,,4,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,9,100000,1,
,92749,,,,,2,20190829060648,,,,,5,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,
,92750,,,,,2,20190829060715,,,,,6,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20000,1,
,92751,,,,,2,20190829060748,,,,,7,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2000,1,
,92752,,,,,2,20190829060757,,,,,8,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,
,92753,,,,,2,20190829060807,,,,,9,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,92754,,,,,2,20190829060816,,,,,10,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5000,1,
,92755,,,,,,,,,20190829060826,submitted,,4959036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.239.137.32,92756,,random,,,,,,,,,,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92757,,random,,,,,,,,,,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92758,,,,,2,20190829060625,,,,,1,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,1,
,92759,,,,,2,20190829060720,,,,,2,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,
,92760,,,,,2,20190829060733,,,,,3,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,8,300,1,
,92761,,,,,2,20190829060742,,,,,4,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,6,200,1,
,92762,,,,,2,20190829060749,,,,,5,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,
,92763,,,,,2,20190829060803,,,,,6,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,7,100,1,
,92764,,,,,2,20190829060819,,,,,7,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,
,92765,,,,,2,20190829060825,,,,,8,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,10,400,1,
,92766,,,,,2,20190829060835,,,,,9,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,1,
,92767,,,,,2,20190829060841,,,,,10,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,1,
,92768,,,,,,,,,20190829060846,submitted,,7363931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.49.165.244,92769,,random,,,,,,,,,,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92770,,random,,,,,,,,,,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92771,,,,,2,20190829060654,,,,,1,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,6,250,1,
,92772,,,,,2,20190829060710,,,,,2,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,
,92773,,,,,2,20190829060718,,,,,3,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,
,92774,,,,,2,20190829060724,,,,,4,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,9,670,1,
,92775,,,,,2,20190829060730,,,,,5,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,10,456,1,
,92776,,,,,2,20190829060737,,,,,6,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,
,92777,,,,,2,20190829060743,,,,,7,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,5,125,1,
,92778,,,,,2,20190829060800,,,,,8,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,
,92779,,,,,2,20190829060831,,,,,9,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,8,670,1,
,92780,,,,,2,20190829060849,,,,,10,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,7,567,1,
,92781,,,,,,,,,20190829060855,submitted,,3657245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.51.184.92,92782,,random,,,,,,,,,,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92783,,random,,,,,,,,,,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92784,,,,,2,20190829060352,,,,,1,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,7,60,1,
,92785,,,,,2,20190829060405,,,,,2,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,
,92786,,,,,2,20190829060416,,,,,3,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250,1,
,92787,,,,,2,20190829060521,,,,,4,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,1,
,92788,,,,,2,20190829060723,,,,,5,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,
,92789,,,,,2,20190829060744,,,,,6,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,
,92790,,,,,2,20190829060820,,,,,7,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,
,92791,,,,,2,20190829060836,,,,,8,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,9,500,1,
,92792,,,,,2,20190829060847,,,,,9,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,10,150,1,
,92793,,,,,2,20190829060856,,,,,10,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,6,79,1,
,92794,,,,,,,,,20190829060906,submitted,,8317966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.51.96.126,92795,,random,,,,,,,,,,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92796,,random,,,,,,,,,,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92797,,,,,2,20190829060607,,,,,1,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1974,1,
,92798,,,,,2,20190829060629,,,,,2,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,10,560,1,
,92799,,,,,2,20190829060650,,,,,3,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,4,440,1,
,92800,,,,,2,20190829060704,,,,,4,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,1,
,92801,,,,,2,20190829060713,,,,,5,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,8,600,1,
,92802,,,,,2,20190829060723,,,,,6,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1000,1,
,92803,,,,,2,20190829060743,,,,,7,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,3,412,1,
,92804,,,,,2,20190829060758,,,,,8,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,9,150000,1,
,92805,,,,,2,20190829060833,,,,,9,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1500,1,
,92806,,,,,2,20190829060859,,,,,10,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8500,1,
,92807,,,,,,,,,20190829060907,submitted,,1292898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.239.87.80,92808,,random,,,,,,,,,,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92809,,random,,,,,,,,,,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92810,,,,,2,20190829060446,,,,,1,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,1,
,92811,,,,,2,20190829060532,,,,,2,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,92812,,,,,2,20190829060542,,,,,3,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,5,41,1,
,92813,,,,,2,20190829060754,,,,,4,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.25,1,
,92814,,,,,2,20190829060805,,,,,5,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,1,
,92815,,,,,2,20190829060828,,,,,6,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,9,450,1,
,92816,,,,,2,20190829060846,,,,,7,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,7,175,1,
,92817,,,,,2,20190829060857,,,,,8,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3,1,
,92818,,,,,2,20190829060911,,,,,9,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,8,300,1,
,92819,,,,,2,20190829060926,,,,,10,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,6,200,1,
,92820,,,,,,,,,20190829060933,submitted,,4965169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.99.197.172,92821,,random,,,,,,,,,,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92822,,random,,,,,,,,,,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92823,,,,,2,20190829060051,,,,,1,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,7,230,1,
,92824,,,,,2,20190829060158,,,,,2,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,
,92825,,,,,2,20190829060305,,,,,3,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,5,41,1,
,92826,,,,,2,20190829060550,,,,,4,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,
,92827,,,,,2,20190829060619,,,,,5,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,92828,,,,,2,20190829060633,,,,,6,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,6,350,1,
,92829,,,,,2,20190829060718,,,,,7,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.5,1,
,92830,,,,,2,20190829060802,,,,,8,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,92831,,,,,2,20190829060829,,,,,9,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,8,400,1,
,92832,,,,,2,20190829060854,,,,,10,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2000,1,
,92833,,,,,,,,,20190829060934,submitted,,6560838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.183.85.136,92834,,random,,,,,,,,,,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92835,,random,,,,,,,,,,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92836,,,,,2,20190829060003,,,,,1,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,4,154,1,
,92837,,,,,2,20190829060124,,,,,2,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,1,
,92838,,,,,2,20190829060222,,,,,3,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,9,245,1,
,92839,,,,,2,20190829060245,,,,,4,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110,1,
,92840,,,,,2,20190829060631,,,,,5,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,1,
,92841,,,,,2,20190829060643,,,,,6,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,3,56,1,
,92842,,,,,2,20190829060702,,,,,7,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,6,70,1,
,92843,,,,,2,20190829060713,,,,,8,9886861,,,,,,,,,,,,,,,,,,,,,,,,,,,8,230,1,
